point_id,edge_id,sample_index,latitude,longitude,current_shade,last_1h_fraction,last_2h_fraction,last_4h_fraction,since_dawn_fraction,timestamp
residential_curve_001_1,residential_curve_001,1,42.358053386652664,-71.05794661353706,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_2,residential_curve_001,2,42.35810677325997,-71.0578932270741,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_3,residential_curve_001,3,42.35816015982193,-71.05783984061117,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_4,residential_curve_001,4,42.35821354633851,-71.05778645414821,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_5,residential_curve_001,5,42.35826693280975,-71.05773306768528,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_6,residential_curve_001,6,42.358320319235645,-71.05767968122233,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_7,residential_curve_001,7,42.35837370561617,-71.05762629475936,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_8,residential_curve_001,8,42.358427091951334,-71.05757290829642,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_9,residential_curve_001,9,42.358480478241155,-71.05751952183348,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_10,residential_curve_001,10,42.358533864580785,-71.05746613554481,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_11,residential_curve_001,11,42.358587250929915,-71.05741274935664,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_12,residential_curve_001,12,42.35864063723369,-71.05735936316846,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_13,residential_curve_001,13,42.35869402349212,-71.05730597698027,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_14,residential_curve_001,14,42.35874740970518,-71.05725259079209,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_15,residential_curve_001,15,42.358800795872895,-71.0571992046039,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_16,residential_curve_001,16,42.35885418199525,-71.05714581841572,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_17,residential_curve_001,17,42.35890756807224,-71.05709243222752,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_18,residential_curve_001,18,42.35896095410388,-71.05703904603934,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_19,residential_curve_001,19,42.359014340130464,-71.05698565992495,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_20,residential_curve_001,20,42.35906772622142,-71.05693227401153,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_21,residential_curve_001,21,42.35912111226702,-71.05687888809813,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_22,residential_curve_001,22,42.35917449826727,-71.0568255021847,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_23,residential_curve_001,23,42.35922788422215,-71.05677211627128,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_24,residential_curve_001,24,42.359281270131675,-71.05671873035786,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_25,residential_curve_001,25,42.35933465599586,-71.05666534444444,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_26,residential_curve_001,26,42.359388041814675,-71.05661195853102,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_27,residential_curve_001,27,42.35944142758813,-71.0565585726176,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_28,residential_curve_001,28,42.35949481331623,-71.05650518670417,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
residential_curve_001_29,residential_curve_001,29,42.3595,-71.0565,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_0,park_diagonal_001,0,42.357,-71.06,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_1,park_diagonal_001,1,42.357053387427214,-71.05994661339969,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_2,park_diagonal_001,2,42.35710677480908,-71.05989322679936,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_3,park_diagonal_001,3,42.35716016214558,-71.05983984019905,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_4,park_diagonal_001,4,42.35721354943673,-71.05978645359872,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_5,park_diagonal_001,5,42.357266936682514,-71.0597330669984,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_6,park_diagonal_001,6,42.35732032388296,-71.05967968039808,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_7,park_diagonal_001,7,42.35737371103804,-71.05962629379775,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_8,park_diagonal_001,8,42.35742709814777,-71.05957290719743,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_9,park_diagonal_001,9,42.35748048521213,-71.0595195205971,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_10,park_diagonal_001,10,42.35753387223116,-71.05946613399679,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_11,park_diagonal_001,11,42.35758725920481,-71.05941274739646,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_12,park_diagonal_001,12,42.35764064613312,-71.05935936079614,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_13,park_diagonal_001,13,42.35769403301606,-71.05930597419581,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_14,park_diagonal_001,14,42.35774741985366,-71.0592525875955,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_15,park_diagonal_001,15,42.35780080664589,-71.05919920099517,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_16,park_diagonal_001,16,42.35785419339277,-71.05914581439485,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_17,park_diagonal_001,17,42.35790758009429,-71.05909242779454,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_18,park_diagonal_001,18,42.35796096675046,-71.05903904119421,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
park_diagonal_001_19,park_diagonal_001,19,42.35801435336128,-71.0589856545939,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
