point_id,edge_id,sample_index,latitude,longitude,current_shade,last_1h_fraction,last_2h_fraction,last_4h_fraction,since_dawn_fraction,timestamp,scenario,test_time,season
diagonal_nw_se_004_46,diagonal_nw_se_004,46,42.26807526677692,-71.07385025372088,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_47,diagonal_nw_se_004,47,42.268007357813765,-71.0737515853235,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_48,diagonal_nw_se_004,48,42.26793944877744,-71.07365291692612,False,0.0,0.0,0.14285714285714285,0.14285714285714285,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_49,diagonal_nw_se_004,49,42.26787153966796,-71.07355424852875,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_50,diagonal_nw_se_004,50,42.267803630485325,-71.07345558013138,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_51,diagonal_nw_se_004,51,42.267735721229535,-71.07335691173401,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_52,diagonal_nw_se_004,52,42.267667811900594,-71.07325824333664,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_53,diagonal_nw_se_004,53,42.26759990249849,-71.07315957493927,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_54,diagonal_nw_se_004,54,42.267531993023226,-71.07306090654191,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_55,diagonal_nw_se_004,55,42.26746408347482,-71.07296223814453,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_56,diagonal_nw_se_004,56,42.26739617385325,-71.07286356974716,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_57,diagonal_nw_se_004,57,42.26732826415852,-71.07276490134977,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_58,diagonal_nw_se_004,58,42.26726035439063,-71.07266623295241,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_59,diagonal_nw_se_004,59,42.26719244454959,-71.07256756455504,False,0.0,0.0,0.14285714285714285,0.14285714285714285,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_60,diagonal_nw_se_004,60,42.26712453463539,-71.07246889615766,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_61,diagonal_nw_se_004,61,42.26705662464804,-71.07237022776029,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_62,diagonal_nw_se_004,62,42.266988714587534,-71.0722715593629,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_63,diagonal_nw_se_004,63,42.26692080445387,-71.07217289096555,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_64,diagonal_nw_se_004,64,42.26685289424705,-71.07207422256818,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_65,diagonal_nw_se_004,65,42.266784983967064,-71.0719755541708,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_66,diagonal_nw_se_004,66,42.26671707361393,-71.07187688577343,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_67,diagonal_nw_se_004,67,42.266649163187644,-71.07177821737606,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_68,diagonal_nw_se_004,68,42.2665812526882,-71.0716795489787,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_69,diagonal_nw_se_004,69,42.266513342115594,-71.07158088058131,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_70,diagonal_nw_se_004,70,42.26644543146983,-71.07148221218394,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_71,diagonal_nw_se_004,71,42.26637752075092,-71.07138354378658,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_72,diagonal_nw_se_004,72,42.266309609958846,-71.0712848753892,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_73,diagonal_nw_se_004,73,42.26624169909363,-71.07118620699183,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_74,diagonal_nw_se_004,74,42.26617378815524,-71.07108753859444,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_75,diagonal_nw_se_004,75,42.2661058771437,-71.07098887019708,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_76,diagonal_nw_se_004,76,42.266037966059,-71.07089020179971,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_77,diagonal_nw_se_004,77,42.26597005490115,-71.07079153340233,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_78,diagonal_nw_se_004,78,42.265902143670154,-71.07069286500497,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_79,diagonal_nw_se_004,79,42.26583423236599,-71.07059419660759,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_80,diagonal_nw_se_004,80,42.26576632098866,-71.07049552821023,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_81,diagonal_nw_se_004,81,42.265698409538196,-71.07039685981286,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_82,diagonal_nw_se_004,82,42.26563049801456,-71.07029819141547,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_83,diagonal_nw_se_004,83,42.26556258641778,-71.0701995230181,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_84,diagonal_nw_se_004,84,42.26549467474783,-71.07010085462073,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_85,diagonal_nw_se_004,85,42.26542676300473,-71.07000218622336,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_86,diagonal_nw_se_004,86,42.26535885118848,-71.06990351782599,True,0.6666666666666666,0.8,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_87,diagonal_nw_se_004,87,42.26529093929908,-71.0698048494286,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_88,diagonal_nw_se_004,88,42.2652230273365,-71.06970618103125,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_89,diagonal_nw_se_004,89,42.26515511530078,-71.06960751263387,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_90,diagonal_nw_se_004,90,42.265087203191904,-71.0695088442365,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_91,diagonal_nw_se_004,91,42.26501929100987,-71.06941017583912,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_92,diagonal_nw_se_004,92,42.26495137875468,-71.06931150744175,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_93,diagonal_nw_se_004,93,42.26488346642633,-71.0692128390444,False,0.0,0.0,0.14285714285714285,0.14285714285714285,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_94,diagonal_nw_se_004,94,42.264815554024835,-71.06911417064701,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_95,diagonal_nw_se_004,95,42.26474764155019,-71.06901550224964,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_96,diagonal_nw_se_004,96,42.26467972900237,-71.06891683385226,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
diagonal_nw_se_004_97,diagonal_nw_se_004,97,42.26465299999998,-71.068878,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_0,local_south_005,0,42.26578949999999,-71.07738900000001,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_1,local_south_005,1,42.26578949999999,-71.07725425270739,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_2,local_south_005,2,42.26578949999999,-71.07711950541477,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_3,local_south_005,3,42.26578949999999,-71.07698475812215,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_4,local_south_005,4,42.26578949999999,-71.07685001082955,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_5,local_south_005,5,42.26578949999999,-71.07671526353693,False,0.0,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_6,local_south_005,6,42.26578949999999,-71.07658051624429,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_7,local_south_005,7,42.26578949999999,-71.07644576895169,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_8,local_south_005,8,42.26578949999999,-71.07631102165907,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_9,local_south_005,9,42.26578949999999,-71.07617627436645,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_10,local_south_005,10,42.26578949999999,-71.07604152707383,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_11,local_south_005,11,42.26578949999999,-71.0759067797812,False,0.0,0.0,0.14285714285714285,0.14285714285714285,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_12,local_south_005,12,42.26578949999999,-71.0757720324886,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_13,local_south_005,13,42.26578949999999,-71.07563728519598,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_14,local_south_005,14,42.26578949999999,-71.07550253790335,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_15,local_south_005,15,42.26578949999999,-71.07536779061074,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_16,local_south_005,16,42.26578949999999,-71.07523304331812,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_17,local_south_005,17,42.26578949999999,-71.0750982960255,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_18,local_south_005,18,42.26578949999999,-71.07496354873288,True,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_19,local_south_005,19,42.26578949999999,-71.07482880144026,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_20,local_south_005,20,42.26578949999999,-71.07469405414766,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_21,local_south_005,21,42.26578949999999,-71.07455930685504,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_22,local_south_005,22,42.26578949999999,-71.07442455956242,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_23,local_south_005,23,42.26578949999999,-71.0742898122698,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_24,local_south_005,24,42.26578949999999,-71.07415506497718,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_25,local_south_005,25,42.26578949999999,-71.07402031768456,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_26,local_south_005,26,42.26578949999999,-71.07388557039195,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_27,local_south_005,27,42.26578949999999,-71.07375082309932,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_28,local_south_005,28,42.26578949999999,-71.07361607580671,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_29,local_south_005,29,42.26578949999999,-71.07348132851409,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_30,local_south_005,30,42.26578949999999,-71.07334658122147,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_31,local_south_005,31,42.26578949999999,-71.07321183392885,True,0.6666666666666666,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_32,local_south_005,32,42.26578949999999,-71.07307708663623,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_33,local_south_005,33,42.26578949999999,-71.07294233934361,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_34,local_south_005,34,42.26578949999999,-71.072807592051,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_35,local_south_005,35,42.26578949999999,-71.07267284475837,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_36,local_south_005,36,42.26578949999999,-71.07253809746577,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_37,local_south_005,37,42.26578949999999,-71.07240335017315,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_38,local_south_005,38,42.26578949999999,-71.07226860288053,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_39,local_south_005,39,42.26578949999999,-71.07213385558791,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_40,local_south_005,40,42.26578949999999,-71.07199910829529,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_41,local_south_005,41,42.26578949999999,-71.07186436100267,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_42,local_south_005,42,42.26578949999999,-71.07172961371006,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_43,local_south_005,43,42.26578949999999,-71.07159486641744,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_44,local_south_005,44,42.26578949999999,-71.07146011912482,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_45,local_south_005,45,42.26578949999999,-71.0713253718322,False,0.6666666666666666,0.8,0.8571428571428571,0.8571428571428571,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_46,local_south_005,46,42.26578949999999,-71.07119062453958,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_47,local_south_005,47,42.26578949999999,-71.07105587724698,False,0.0,0.0,0.14285714285714285,0.14285714285714285,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_48,local_south_005,48,42.26578949999999,-71.07092112995434,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_49,local_south_005,49,42.26578949999999,-71.07078638266172,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_50,local_south_005,50,42.26578949999999,-71.07065163536912,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_51,local_south_005,51,42.26578949999999,-71.0705168880765,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_52,local_south_005,52,42.26578949999999,-71.07038214078388,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_53,local_south_005,53,42.26578949999999,-71.07024739349126,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_54,local_south_005,54,42.26578949999999,-71.07011264619864,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_55,local_south_005,55,42.26578949999999,-71.06997789890603,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_south_005_56,local_south_005,56,42.26578949999999,-71.06987799999999,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_0,local_north_006,0,42.270062499999995,-71.07738900000001,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_1,local_north_006,1,42.270062499999995,-71.07725425270739,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_2,local_north_006,2,42.270062499999995,-71.07711950541477,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_3,local_north_006,3,42.270062499999995,-71.07698475812215,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_4,local_north_006,4,42.270062499999995,-71.07685001082955,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_5,local_north_006,5,42.270062499999995,-71.07671526353693,False,0.0,0.0,0.14285714285714285,0.14285714285714285,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_6,local_north_006,6,42.270062499999995,-71.07658051624429,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_7,local_north_006,7,42.270062499999995,-71.07644576895169,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_8,local_north_006,8,42.270062499999995,-71.07631102165907,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_9,local_north_006,9,42.270062499999995,-71.07617627436645,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_10,local_north_006,10,42.270062499999995,-71.07604152707383,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_11,local_north_006,11,42.270062499999995,-71.0759067797812,False,0.0,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_12,local_north_006,12,42.270062499999995,-71.0757720324886,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_13,local_north_006,13,42.270062499999995,-71.07563728519598,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_14,local_north_006,14,42.270062499999995,-71.07550253790335,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_15,local_north_006,15,42.270062499999995,-71.07536779061074,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_16,local_north_006,16,42.270062499999995,-71.07523304331812,False,0.6666666666666666,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_17,local_north_006,17,42.270062499999995,-71.0750982960255,False,0.3333333333333333,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_18,local_north_006,18,42.270062499999995,-71.07496354873288,False,0.0,0.2,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_19,local_north_006,19,42.270062499999995,-71.07482880144026,False,0.0,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_20,local_north_006,20,42.270062499999995,-71.07469405414766,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_21,local_north_006,21,42.270062499999995,-71.07455930685504,False,0.3333333333333333,0.6,0.7142857142857143,0.7142857142857143,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_22,local_north_006,22,42.270062499999995,-71.07442455956242,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_23,local_north_006,23,42.270062499999995,-71.0742898122698,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_24,local_north_006,24,42.270062499999995,-71.07415506497718,False,0.0,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_25,local_north_006,25,42.270062499999995,-71.07402031768456,False,0.0,0.0,0.0,0.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_26,local_north_006,26,42.270062499999995,-71.07388557039195,False,0.0,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_27,local_north_006,27,42.270062499999995,-71.07375082309932,True,1.0,1.0,1.0,1.0,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_28,local_north_006,28,42.270062499999995,-71.07361607580671,True,0.6666666666666666,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_29,local_north_006,29,42.270062499999995,-71.07348132851409,True,0.3333333333333333,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_30,local_north_006,30,42.270062499999995,-71.07334658122147,False,0.0,0.0,0.2857142857142857,0.2857142857142857,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_31,local_north_006,31,42.270062499999995,-71.07321183392885,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_32,local_north_006,32,42.270062499999995,-71.07307708663623,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_33,local_north_006,33,42.270062499999995,-71.07294233934361,False,0.0,0.2,0.42857142857142855,0.42857142857142855,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
local_north_006_34,local_north_006,34,42.270062499999995,-71.072807592051,False,0.0,0.4,0.5714285714285714,0.5714285714285714,2024-06-21T08:00:00,Summer Morning,2024-06-21 08:00:00,summer
